Timestamp,Role,YearsOfExperience,FamiliarityWithBIM,CurrentBIMUsage,ReasonForNoBIM,adv_centralizesInfo,adv_improvesClarity3D,adv_reducesMisunderstandings,adv_facilitatesFeedback,adv_enhancesIntegration,adv_multidisciplinaryCollab,adv_streamlinesCoordination,adv_integratedDelivery,adv_remoteCollaboration,adv_promotesTransparency,adv_speedsUpPlanning,adv_learningCurveJustified,adv_automatesTakeoff,adv_parametricModeling,adv_boostsOverallEfficiency,adv_clashDetection,adv_reducesOnSiteErrors,adv_minimizesAmbiguities,adv_visualizesComplexSystems,adv_improvesConstructability,adv_lowersCosts,adv_optimizesResourceUsage,adv_cutsDownDelays,adv_longTermSavings,adv_smootherWorkflows,chal_dataExchange,chal_disorganizedInfo,chal_outdatedInfo,chal_misinterpretation,chal_siloedWorkflows,chal_ineffectiveCoordination,chal_limitedInteroperability,chal_lackOfTrust,chal_steepLearningCurve,chal_underutilizationOfFeatures,chal_inadequateHardware,chal_insufficientTraining,chal_limitedClashKnowledge,chal_poorRoleDefinitions,chal_incompleteModels,chal_noStandardizedProtocols,chal_highInvestment,chal_difficultyProvingROI,chal_extendedTimelines,chal_misalignmentOfCosts,strat_establishCDE,strat_adoptIFC,strat_implementIPD,strat_appointBimCoordinator,strat_ongoingTraining,strat_investInHardware,strat_mandatoryClashDetection,strat_developBEP,strat_conductROIStudies,strat_integrateCostTools,ProjectsInvolved,OrganizationType,Age,Gender,Location
2/23/2026 18:38:55,Engineer,15,Very familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,4,4,5,4,5,4,4,4,5,5,4,5,3,5,5,4,4,3,2,1,2,1,2,3,3,2,2,4,4,4,4,4,3,3,2,2,3,4,5,5,5,5,4,4,5,4,5,"Residential, Commercial, Infrastructure",Architecture/Engineering Design Firm,36,Male,Makati
2/23/2026 18:43:48,Engineer,5,Somewhat familiar,Planning to adopt,N/A,3,4,3,4,4,3,4,4,4,3,4,3,4,4,4,5,5,4,4,5,4,4,4,4,5,3,4,4,3,4,4,4,4,4,5,4,4,4,4,3,4,4,3,4,5,4,3,4,3,4,3,4,3,4,4,Commercial,Architecture/Engineering Design Firm,47,Male,Pasay
2/23/2026 18:50:28,Project Manager,5,Very familiar,Currently use BIM,N/A,4,3,3,4,4,5,4,4,4,3,4,3,4,4,4,4,3,3,3,3,3,4,4,4,3,4,3,3,4,4,4,3,4,4,5,4,5,4,5,4,4,5,4,4,4,3,3,4,4,3,4,4,4,4,4,"Residential, Commercial, Infrastructure",Consulting/Project Management Firm,30,Prefer not to say,Quezon City
2/23/2026 18:51:35,Contractor,8,Very familiar,Currently use BIM,N/A,5,4,5,3,4,4,5,5,5,5,4,4,5,4,3,5,5,5,5,4,4,5,5,5,5,1,1,3,2,1,2,3,3,3,2,3,5,4,3,2,1,3,2,2,3,5,5,5,5,5,5,5,5,5,5,Infrastructure,Construction Company/Contractor,58,Male,Makati City
2/23/2026 18:53:13,Contractor,5,Somewhat familiar,Planning to adopt,N/A,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,4,5,4,5,5,4,5,5,4,5,4,5,4,5,4,4,5,5,5,5,5,4,5,5,4,4,5,5,Residential,Construction Company/Contractor,21,Male,"Baguio City, Benguet"
2/23/2026 19:08:08,Contractor,10,Somewhat familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,2,5,2,3,4,4,5,3,3,5,4,4,5,2,3,3,4,5,4,4,4,4,4,5,5,4,5,"Commercial, Infrastructure, Industrial",Construction Company/Contractor,40,Male,Cebu City Philippines
2/23/2026 19:10:28,Engineer,5,Somewhat familiar,Planning to adopt,N/A,3,3,4,4,3,4,4,3,3,4,3,3,4,4,3,4,4,4,4,3,3,4,3,4,4,3,3,4,4,3,4,3,4,3,3,3,4,4,4,3,3,3,4,4,3,4,4,4,3,4,3,3,4,4,3,Infrastructure,Architecture/Engineering Design Firm,30,Male,Baguio City
2/23/2026 19:11:29,Project Manager,9,Very familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,2,4,3,4,4,2,3,4,4,4,4,4,4,4,3,4,3,5,4,5,4,4,5,4,5,5,5,"Residential, Commercial, Infrastructure, Industrial",Construction Company/Contractor,38,Male,Iloilo City Philippines
2/23/2026 19:12:32,Contractor,15,Very familiar,Currently use BIM,N/A,5,5,4,4,5,4,5,5,5,4,5,5,5,4,4,5,5,5,4,5,5,4,5,5,5,2,2,4,4,4,4,4,5,4,5,4,5,4,5,4,4,4,5,4,5,5,4,4,5,4,4,4,5,4,5,"Residential, Commercial",Construction Company/Contractor,50,Male,Cebu
2/23/2026 19:17:01,Engineer,3,Not at all familiar,Planning to adopt,N/A,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,"Residential, Commercial",Construction Company/Contractor,28,Male,"Baguio City, Benguet"
2/23/2026 19:23:03,Project Manager,3,Somewhat familiar,Planning to adopt,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,2,3,3,3,3,5,4,4,5,3,5,3,3,3,5,5,5,4,5,5,5,4,4,4,Infrastructure,Other,26,Male,Makati City
2/23/2026 19:29:56,Engineer,7,Somewhat familiar,Planning to adopt,N/A,5,5,4,4,4,4,4,5,4,4,5,4,4,4,5,4,4,4,4,4,4,4,5,4,5,2,2,2,3,2,2,2,2,3,4,5,4,4,5,5,2,5,4,4,5,5,5,4,4,5,4,4,5,4,4,Residential,Architecture/Engineering Design Firm,32,Prefer not to say,San Fernando City
2/23/2026 19:33:57,Engineer,7,Somewhat familiar,Planning to adopt,N/A,5,4,4,5,5,5,4,4,4,5,5,5,4,5,4,5,5,4,4,5,5,4,5,5,4,2,5,4,4,5,4,4,5,4,5,4,5,5,5,5,5,2,3,3,4,5,5,5,4,4,4,4,5,5,5,Infrastructure,Construction Company/Contractor,24,Male,"Baguio City, Bengeut"
2/23/2026 19:34:03,Contractor,3,Somewhat familiar,Currently use BIM,N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,5,4,5,5,5,4,5,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,"Residential, Commercial, Infrastructure, Industrial",Construction Company/Contractor,30,Male,Baguio City
2/23/2026 19:41:49,Contractor,8,Very familiar,Currently use BIM,N/A,5,4,5,4,5,5,4,5,5,4,5,4,4,5,4,5,5,4,5,5,4,5,4,4,5,5,4,5,4,5,5,4,5,4,5,4,3,4,4,3,5,4,3,5,4,5,4,4,4,4,4,5,4,4,5,Residential,Construction Company/Contractor,45,Male,Pasig
2/23/2026 19:44:06,Client/Owner/Developer,9,Somewhat familiar,Currently use BIM,N/A,5,5,5,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Residential, Industrial",Client/Owner/Developer,41,Male,Baguio City
2/23/2026 19:58:15,Engineer,8,Somewhat familiar,Planning to adopt,N/A,4,4,3,4,4,4,3,3,3,4,4,3,4,4,4,4,3,4,4,4,4,3,4,3,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Residential, Commercial",Architecture/Engineering Design Firm,35,Prefer not to say,"Baguio City, Benguet"
2/23/2026 19:59:27,Client/Owner/Developer,3,Not at all familiar,Planning to adopt,N/A,3,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,3,4,3,4,4,3,4,4,4,5,5,3,3,3,4,3,4,3,4,3,4,4,4,4,4,3,4,3,4,4,4,4,3,4,4,4,3,3,4,Residential,Client/Owner/Developer,39,Female,San Fernando City
2/23/2026 20:04:01,Engineer,5,Somewhat familiar,Planning to adopt,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Commercial, Infrastructure",Construction Company/Contractor,30,Prefer not to say,Baguio City
2/23/2026 20:08:07,Engineer,5,Very familiar,Currently use BIM,N/A,5,5,4,4,4,5,5,4,4,4,4,5,5,5,5,5,4,4,5,5,4,4,5,5,4,4,3,4,4,4,4,5,4,5,4,4,5,4,4,4,4,5,4,4,4,5,4,4,5,5,5,5,5,4,5,Residential,Architecture/Engineering Design Firm,29,Female,Baguio City
2/23/2026 20:16:15,Architect,10,Very familiar,Currently use BIM,N/A,4,5,4,4,4,4,5,4,4,4,4,5,4,5,4,5,4,4,5,5,4,4,5,5,4,4,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,5,4,4,4,5,4,4,5,5,5,5,5,4,5,Commercial,Architecture/Engineering Design Firm,32,Prefer not to say,Quezon City
2/23/2026 20:16:16,Contractor,6,Somewhat familiar,Planning to adopt,N/A,4,5,5,5,5,4,5,4,5,5,3,2,4,4,3,3,2,2,5,5,5,5,5,5,3,5,5,5,5,4,4,5,4,3,5,5,5,5,3,3,5,4,4,3,4,3,3,4,4,3,5,3,3,4,4,Commercial,Construction Company/Contractor,32,Male,Cebu City
2/23/2026 20:16:29,Engineer,2,Somewhat familiar,Currently use BIM,N/A,3,4,2,4,4,4,3,4,3,3,3,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,2,4,4,4,4,3,4,4,3,4,4,3,4,4,3,5,4,3,3,4,4,4,4,4,4,4,3,3,4,Residential,Architecture/Engineering Design Firm,29,Prefer not to say,Makati
2/23/2026 20:19:56,Engineer,1,Somewhat familiar,Currently use BIM,N/A,3,4,3,3,3,4,4,4,4,4,4,3,4,4,3,4,3,3,4,3,4,4,3,3,3,3,4,4,3,3,3,4,4,3,3,4,3,4,4,3,3,3,4,3,4,4,3,3,4,4,3,3,4,3,4,Residential,Architecture/Engineering Design Firm,25,Female,Makati
2/23/2026 20:22:01,Client/Owner/Developer,1,Somewhat familiar,Planning to adopt,N/A,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,3,4,4,5,3,4,4,5,5,5,5,3,4,3,3,4,5,4,5,5,5,4,5,5,5,5,Commercial,Client/Owner/Developer,27,Female,Baguio City
2/23/2026 20:25:37,Engineer,5,Somewhat familiar,Planning to adopt,N/A,4,4,3,4,4,5,3,3,3,4,4,5,4,5,3,3,4,5,4,4,3,5,5,3,3,4,5,4,5,3,5,4,4,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,3,3,5,4,5,"Residential, Infrastructure",Architecture/Engineering Design Firm,32,Male,Baguio City
2/23/2026 20:28:39,Contractor,2,Somewhat familiar,Planning to adopt,N/A,3,4,4,4,3,4,3,4,4,3,4,4,3,4,3,4,3,4,4,3,3,4,4,3,3,4,3,3,4,3,4,4,3,3,4,3,4,4,4,3,3,4,4,3,3,3,4,4,4,3,4,4,3,3,4,Commercial,Construction Company/Contractor,30,Male,Mandaluyong
2/23/2026 20:31:40,Architect,11,Somewhat familiar,Planning to adopt,N/A,5,4,3,5,5,4,4,4,5,5,4,3,3,3,5,5,4,4,4,5,4,3,5,5,4,3,5,5,5,4,4,5,5,4,4,4,5,5,5,3,3,5,5,5,4,4,5,5,4,5,5,5,4,4,5,"Residential, Commercial, Infrastructure",Construction Company/Contractor,44,Prefer not to say,Cebu
2/23/2026 20:34:44,Project Manager,6,Somewhat familiar,Planning to adopt,N/A,5,5,5,5,5,4,5,4,4,4,5,5,4,5,4,5,4,5,5,5,4,4,4,5,5,5,4,5,4,4,5,5,5,3,2,2,2,3,3,2,2,3,3,2,3,5,5,5,4,4,4,4,4,5,5,"Residential, Infrastructure",Consulting/Project Management Firm,27,Male,"Baguio City, Benguet"
2/23/2026 20:35:22,Project Manager,2,Somewhat familiar,Planning to adopt,N/A,3,4,4,3,3,3,4,4,4,3,4,4,3,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,5,5,3,4,4,4,3,3,4,4,5,3,4,4,5,3,4,4,3,4,4,5,4,4,4,3,4,Residential,Consulting/Project Management Firm,24,Female,Cebu
2/23/2026 20:37:58,Contractor,15,Not at all familiar,Planning to adopt,N/A,3,3,4,3,5,5,4,3,3,4,5,4,3,3,5,5,5,5,3,4,5,3,3,3,3,5,5,4,4,5,4,3,3,3,3,5,5,4,4,5,5,4,4,5,5,4,5,3,3,5,4,4,5,5,4,"Residential, Commercial, Infrastructure",Construction Company/Contractor,53,Prefer not to say,Makati
2/23/2026 20:41:24,Contractor,15,Very familiar,Currently use BIM,N/A,5,5,3,4,5,5,5,5,5,3,5,3,5,3,4,3,5,4,4,3,3,4,5,4,3,5,4,5,4,3,4,5,4,4,5,5,5,4,5,5,5,5,5,4,5,4,4,3,4,4,5,4,4,4,4,"Residential, Commercial, Infrastructure, Industrial",Construction Company/Contractor,52,Prefer not to say,Pasay
2/23/2026 20:42:18,Contractor,4,Not at all familiar,Planning to adopt,N/A,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,5,5,4,4,5,4,4,5,4,4,3,4,3,4,4,3,3,5,3,"Residential, Commercial",Construction Company/Contractor,37,Male,Baguio City
2/23/2026 20:44:25,Project Manager,10,Not at all familiar,Planning to adopt,N/A,4,4,4,4,4,5,5,5,4,5,4,4,5,5,5,4,4,4,5,5,4,4,3,3,3,5,5,5,5,3,4,5,4,4,4,5,3,4,5,4,4,5,5,4,4,5,5,4,4,4,4,5,3,4,3,"Residential, Commercial, Infrastructure",Consulting/Project Management Firm,42,Prefer not to say,Pasay
2/23/2026 20:46:29,Engineer,6,Very familiar,Currently use BIM,N/A,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,5,4,4,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,5,5,4,5,4,5,4,4,5,5,4,5,"Residential, Commercial, Infrastructure, Industrial",Architecture/Engineering Design Firm,30,Male,"Candon City, Iloos Sur"
2/23/2026 20:53:33,Contractor,2,Somewhat familiar,Currently use BIM,N/A,4,5,3,3,4,5,2,3,2,2,4,3,4,4,2,2,2,2,3,2,4,3,3,3,3,5,4,4,5,4,5,4,4,4,3,3,4,4,5,5,5,3,4,3,3,2,2,4,3,2,4,2,2,2,2,Residential,Construction Company/Contractor,27,Female,Quezon City
2/23/2026 21:00:35,Engineer,8,Very familiar,Currently use BIM,N/A,4,4,5,4,5,4,4,5,4,5,5,5,4,5,4,4,4,5,4,4,4,4,5,4,4,4,5,4,5,5,5,5,4,5,5,4,4,5,4,5,4,4,4,4,4,5,5,5,5,5,5,5,5,4,5,"Residential, Commercial, Infrastructure, Industrial",Architecture/Engineering Design Firm,31,Male,Cebu
2/23/2026 21:07:20,Project Manager,10,Very familiar,Currently use BIM,N/A,5,5,4,5,4,4,4,5,4,5,4,5,4,4,4,4,5,4,4,5,4,4,4,5,4,4,4,5,3,5,5,5,4,4,4,4,5,5,4,4,5,4,4,5,5,4,4,4,5,5,4,4,5,5,4,"Residential, Commercial",Consulting/Project Management Firm,40,Female,Cebu City
2/23/2026 21:07:28,Contractor,7,Somewhat familiar,Planning to adopt,N/A,4,4,3,4,5,4,4,5,4,4,4,4,4,5,5,4,5,4,5,5,4,3,5,3,4,4,1,3,4,2,2,3,3,1,2,3,4,2,2,3,3,4,3,1,2,4,4,4,4,4,4,4,4,4,3,"Residential, Commercial",Construction Company/Contractor,30,Male,Pasay
2/23/2026 21:09:14,Client/Owner/Developer,5,Somewhat familiar,Planning to adopt,N/A,4,4,4,5,4,4,5,4,4,5,5,4,4,5,5,5,4,4,4,4,5,4,4,4,5,4,4,5,4,5,4,4,4,4,5,5,5,5,4,5,5,4,5,4,4,4,4,5,5,4,4,4,4,5,4,Residential,Client/Owner/Developer,35,Female,Baguio City
2/23/2026 21:28:48,Engineer,5,Very familiar,Currently use BIM,N/A,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,"Residential, Commercial, Infrastructure",Architecture/Engineering Design Firm,30,Female,Manila
2/23/2026 21:34:51,Contractor,5,Very familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Residential, Commercial",Construction Company/Contractor,29,Male,Makati
2/23/2026 21:37:25,Contractor,4,Somewhat familiar,Planning to adopt,N/A,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,3,3,3,3,4,4,3,3,4,4,Residential,Construction Company/Contractor,35,Male,Makati
2/23/2026 21:39:07,Client/Owner/Developer,15,Somewhat familiar,Planning to adopt,N/A,4,4,4,5,5,5,5,4,3,4,4,5,3,4,4,5,3,5,5,4,5,5,4,4,5,5,5,3,4,4,3,5,5,5,4,4,3,4,5,4,4,5,5,4,4,3,5,4,4,5,5,4,4,3,5,Residential,Client/Owner/Developer,45,Prefer not to say,Paranaque
2/23/2026 21:40:06,Engineer,10,Very familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Residential, Commercial, Infrastructure",Architecture/Engineering Design Firm,35,Male,Quezon City
2/23/2026 21:41:15,Contractor,5,Somewhat familiar,Planning to adopt,N/A,4,5,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,5,4,4,5,4,5,5,4,3,2,2,2,3,3,2,2,4,4,4,3,3,3,4,2,3,3,2,2,4,4,4,4,4,5,4,4,5,5,Commercial,Construction Company/Contractor,27,Male,Quezon City
2/23/2026 21:43:09,Engineer,5,Very familiar,Currently use BIM,N/A,4,4,4,4,5,4,4,5,4,4,5,4,4,4,5,3,4,4,4,5,3,4,4,4,5,4,3,4,4,4,2,4,5,4,5,5,4,4,4,4,4,4,4,4,5,4,4,5,4,3,3,4,4,4,4,Infrastructure,Architecture/Engineering Design Firm,29,Female,"Bangued, Abra"
2/23/2026 21:44:33,Project Manager,15,Very familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Residential, Commercial, Infrastructure, Industrial",Consulting/Project Management Firm,40,Male,Cebu
2/23/2026 21:45:31,Client/Owner/Developer,5,Somewhat familiar,Planning to adopt,N/A,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Residential, Infrastructure",Client/Owner/Developer,32,Female,Cebu
2/23/2026 21:47:59,Contractor,15,Not at all familiar,Not using BIM,DON'T HAVE ANY IDEA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,5,4,4,4,"Residential, Commercial",Construction Company/Contractor,48,Male,Cebu
2/23/2026 21:50:33,Client/Owner/Developer,9,Somewhat familiar,Planning to adopt,N/A,5,5,4,5,4,5,5,5,5,5,4,5,4,4,5,5,5,4,4,4,4,5,4,4,4,2,3,2,3,2,3,3,3,3,2,3,3,3,3,2,3,2,2,2,3,5,5,5,5,5,5,5,5,4,4,"Residential, Infrastructure",Client/Owner/Developer,24,Male,"Baguio City, Benguet"
2/23/2026 21:51:03,Client/Owner/Developer,3,Somewhat familiar,Planning to adopt,N/A,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,5,5,4,4,3,4,3,4,4,4,3,4,4,4,5,3,3,3,4,3,4,3,3,4,4,4,3,3,Residential,Client/Owner/Developer,29,Female,Baguio City
2/23/2026 21:51:17,Engineer,14,Very familiar,Currently use BIM,N/A,5,4,5,5,4,4,4,5,4,4,5,4,4,4,5,5,3,4,3,5,5,4,5,4,5,5,5,5,4,4,3,5,5,4,4,4,5,4,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4,5,5,"Residential, Commercial, Infrastructure, Industrial",Construction Company/Contractor,40,Female,Quezon City
2/23/2026 21:52:13,Client/Owner/Developer,6,Very familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Residential,Client/Owner/Developer,32,Female,"Baguio City, Benguet"
2/23/2026 21:52:22,Project Manager,10,Somewhat familiar,Planning to adopt,N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,4,5,4,4,4,4,5,4,4,4,4,5,5,5,5,4,4,5,4,4,5,4,4,4,4,"Residential, Commercial, Infrastructure, Industrial",Consulting/Project Management Firm,38,Female,Pasig
2/23/2026 21:53:18,Architect,3,Very familiar,Currently use BIM,N/A,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Residential, Commercial, Infrastructure",Architecture/Engineering Design Firm,31,Female,Baguio City
2/23/2026 22:03:41,Client/Owner/Developer,15,Very familiar,Currently use BIM,N/A,5,5,4,4,5,5,4,5,5,3,5,4,4,5,5,3,4,4,4,3,4,4,5,4,5,5,3,3,3,5,3,3,3,2,3,2,2,3,4,3,3,3,3,3,3,4,5,4,4,4,5,4,4,4,4,"Residential, Commercial, Infrastructure, Industrial",Client/Owner/Developer,42,Female,Davao City
2/23/2026 22:05:03,Contractor,10,Very familiar,Currently use BIM,N/A,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,4,3,5,4,4,5,4,4,5,4,5,4,5,4,4,"Residential, Commercial, Industrial",Construction Company/Contractor,36,Male,Pasig
2/23/2026 22:07:41,Client/Owner/Developer,3,Somewhat familiar,Planning to adopt,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,3,2,3,4,3,3,2,5,5,5,5,5,2,5,5,4,5,5,5,5,5,5,5,5,5,5,5,"Residential, Commercial",Client/Owner/Developer,43,Prefer not to say,Makati
2/23/2026 22:08:31,Architect,13,Somewhat familiar,Planning to adopt,N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,4,4,4,4,5,4,4,5,4,5,4,5,4,5,4,4,4,4,4,5,4,4,4,5,4,5,4,4,4,4,4,4,4,5,4,5,4,"Residential, Commercial, Infrastructure, Industrial",Architecture/Engineering Design Firm,36,Female,Manila
2/23/2026 22:14:52,Project Manager,23,Very familiar,Currently use BIM,N/A,5,4,5,5,4,4,3,5,5,5,5,5,4,5,5,4,4,5,4,5,5,5,5,5,4,4,4,5,4,4,5,5,4,5,5,4,4,5,5,5,4,5,5,5,5,4,4,5,5,5,4,5,5,4,5,"Commercial, Infrastructure",Government/Regulatory Agency,48,Male,"Lapu-Lapu City, Cebu"
2/23/2026 22:17:25,Engineer,7,Very familiar,Currently use BIM,N/A,4,5,4,4,5,5,5,4,4,3,5,4,4,5,4,4,3,4,5,4,4,4,5,4,4,5,5,5,5,4,5,4,5,5,5,5,5,4,5,5,4,3,5,4,5,4,4,5,5,4,4,4,4,4,4,"Residential, Commercial",Architecture/Engineering Design Firm,31,Male,Taguig
2/23/2026 22:17:31,Client/Owner/Developer,11,Somewhat familiar,Currently use BIM,N/A,5,4,5,5,5,5,5,4,5,5,5,4,4,5,5,5,4,4,5,5,5,4,5,5,5,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,5,5,Residential,Client/Owner/Developer,39,Female,Pasig City
2/23/2026 22:22:29,Contractor,20,Very familiar,Currently use BIM,N/A,5,5,3,5,5,5,5,5,3,5,3,5,5,5,4,5,5,4,5,4,5,4,5,4,5,5,5,5,5,5,5,4,5,5,4,5,4,5,3,3,5,5,4,4,4,4,5,4,5,4,5,4,5,4,5,Commercial,Construction Company/Contractor,57,Male,Makati
2/23/2026 22:24:38,Engineer,4,Somewhat familiar,Planning to adopt,N/A,3,4,3,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,3,3,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,4,Commercial,Architecture/Engineering Design Firm,35,Male,Cebu
2/23/2026 22:27:13,Client/Owner/Developer,3,Not at all familiar,Planning to adopt,N/A,3,2,3,3,3,2,3,4,3,4,3,4,3,3,3,4,4,4,3,4,4,3,3,4,3,4,3,4,3,4,4,4,4,3,3,3,4,4,3,4,3,3,3,4,3,4,3,4,3,4,3,4,3,3,3,Residential,Client/Owner/Developer,46,Female,Angeles
2/23/2026 22:28:04,Engineer,15,Very familiar,Currently use BIM,N/A,5,4,5,4,5,4,5,4,5,5,4,5,4,4,5,4,5,5,5,4,5,5,4,5,4,2,3,3,2,2,1,4,3,2,2,4,4,3,4,3,2,2,2,3,4,5,5,4,5,5,4,5,4,4,4,"Residential, Commercial, Infrastructure",Architecture/Engineering Design Firm,37,Male,Makati
2/23/2026 22:28:44,Project Manager,9,Somewhat familiar,Planning to adopt,N/A,5,4,5,5,5,5,5,5,5,5,5,3,4,5,4,4,3,4,5,5,4,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,4,4,4,4,5,4,4,4,5,5,5,3,5,4,5,"Residential, Commercial",Consulting/Project Management Firm,39,Female,Makati
2/23/2026 22:28:51,Engineer,15,Somewhat familiar,Currently use BIM,N/A,5,5,4,4,4,4,4,5,4,4,5,5,4,4,4,4,4,5,4,4,4,4,4,5,5,4,2,4,5,5,5,3,4,3,4,4,4,5,4,4,4,2,3,4,5,4,4,4,4,4,4,4,4,4,4,"Residential, Commercial, Infrastructure, Industrial",Architecture/Engineering Design Firm,42,Male,"San Fernando City, La Union"
2/23/2026 22:35:26,Contractor,25,Very familiar,Currently use BIM,N/A,4,4,5,4,5,4,4,5,5,5,4,4,4,5,5,4,4,5,4,5,4,4,5,5,4,2,2,4,4,4,3,4,3,4,4,4,5,4,4,4,3,4,5,4,4,5,4,4,5,4,4,5,4,4,5,"Residential, Commercial, Infrastructure, Industrial",Construction Company/Contractor,57,Male,Cebu
